student id,Gender,Aptitude Test,GRE Score,University Ranking,GPA Range,Out of State Flag,Housing,Non-Traditional Student,Campus Name,Program,Session,Race,Country,Financial Aid,Transfer Student,Full-Time
613-25-2984,Male,GRE,321.0,Pass,2.0-2.49,No,College Owned/Operated,No,Western Illinois UniversityWestern Illinois University,ENVM,SP22,Asian,India,No,No,Yes
122-59-9564,Female,GRE,323.0,Top Half,3.75+,No,Off-Campus,No,New York English Academy,IELP/MSESHM,SM22,Filipino,Philippines,No,No,Yes
799-60-0686,Female,GRE,324.0,Top Half,3.50-3.74,No,College Owned/Operated,No,Language Systems International,IELP/UG,SP22,Kinh,Vietnam,No,No,Yes
856-06-6365,Male,GRE,315.0,Pass,1.0-1.99,No,College Owned/Operated,No,University of BridgeportUniversity of Bridgeport,TESOL,SP22,Arabs,Jordan,Yes,No,Yes
170-48-4282,Male,GRE,297.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Trine UniversityTrine University-Phoenix AZ Regional Ctr,MHSI,FA21,Asian,China,Yes,No,Yes
603-08-6544,Female,GRE,320.0,Pass,2.0-2.49,No,College Owned/Operated,No,Campbellsville UniversityCampbellsville University - Louisville,ENVM,SP22,Asian,India,No,No,Yes
214-95-2460,Male,GRE,305.0,Pass,3.00-3.24,No,College Owned/Operated,No,transfer out to Manhattan English Center,IELP/EDUC,SP22,Filipino,Philippines,Yes,No,Yes
469-81-5466,Male,GRE,301.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Oakland Community CollegeAuburn Hills Campus,HINF,FA21,Arabs,Jordan,No,No,Yes
935-84-5436,Male,GRE,322.0,Pass,3.25-3.49,No,College Owned/Operated,No,The University of Texas at El PasoUniversity of Texas at El Paso,IELP/HINF,SM22,Chhetri ,Nepal,Yes,No,Yes
565-71-3178,Female,GRE,314.0,Top Half,3.25-3.49,No,College Owned/Operated,No,Savannah State UniversitySavannah State University,MAE,SM22,Kazakhs,Kazakhstan,No,No,Yes
203-98-5794,Female,GRE,312.0,Pass,3.25-3.49,Yes,Off-Campus,No,The University of Texas at ArlingtonThe University of Texas at Arlington,EDUC,FA22,Arabs,Jordan,No,No,No
915-52-3708,Female,GRE,322.0,Bottom Quarter,3.75+,No,College Owned/Operated,No,Gulf Language School / North American University,IELP/ENVM,FA21,White British,United Kingdom,No,No,Yes
751-51-0939,Female,GRE,303.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,University of North TexasUniversity of North Texas,IELP,FA22,Voltaiques,Cote D'Ivoire,No,No,Yes
027-64-6454,Male,GRE,290.0,Pass,3.00-3.24,No,College Owned/Operated,No,Wilmington UniversityWilson Graduate Center,MSESHM,FA21,African,Congo,No,No,No
509-21-7972,Female,GRE,310.0,Top Half,3.00-3.24,No,College Owned/Operated,Yes,University of Mary Hardin-BaylorUniversity of Mary Hardin-Baylor,IELP/ENVM,FA21,White Irish,Ireland,No,No,Yes
633-01-8684,Male,GRE,324.0,Bottom Half,3.75+,No,College Owned/Operated,No,Wilmington University,IELP/ENVM,SP22,Indo-Aryan,Bangladesh,Yes,Yes,Yes
187-89-4418,Female,GRE,334.0,Pass,3.25-3.49,No,College Owned/Operated,No,Harrisburg University of Science & TechnologyHarrisburg University of Science & Tech,UNDG,FA22,Voltaiques,Cote D'Ivoire,Yes,No,Yes
754-22-4177,Male,GRE,291.0,Pass,3.25-3.49,No,College Owned/Operated,No,Alliant International University,MBA,SP22,Arabs,Morocco,No,No,No
081-27-2708,Female,GRE,322.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Trine UniversityTrine University-Detroit MI Regional Ctr,MSASA,FA22,Asian,India,Yes,No,Yes
438-25-5225,Female,GRE,318.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,Wright State University,IELP/UNDG,SP22,Persians,Iran,No,No,Yes
876-88-8398,Male,GRE,303.0,Top 10,3.25-3.49,No,College Owned/Operated,No,Wayne State CollegeWayne State College,UNDG,SM22,Persians,Iran,No,No,Yes
453-54-9893,Male,GRE,314.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Community College of VermontCCV Winooski,IELP/ENVM,FA21,Persians,Iran,No,No,Yes
351-32-3688,Female,GRE,294.0,Top Quarter,2.50-2.99,No,College Owned/Operated,No,New England CollegeNew England College - Henniker Campus,IELP/UG,FA21,African,Congo,No,No,Yes
644-50-0093,Female,GRE,315.0,Bottom Quarter,3.50-3.74,Yes,Off-Campus,No,Alliant International University,UG,SP22,Asian,India,No,No,Yes
024-43-6432,Female,GRE,296.0,Top Half,2.50-2.99,No,College Owned/Operated,No,University of CincinnatiUniversity of Cincinnati,ENVM,SP22,African,Congo,Yes,No,Yes
392-93-1696,Female,GRE,334.0,Pass,3.00-3.24,No,College Owned/Operated,Yes,Rockford UniversityRockford University,IELP/UNDG,FA22,Kinh,Vietnam,No,No,No
155-71-4912,Female,GRE,309.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,Houston Community College SystemSystem Administration Office,MBA,FA22,White British,United Kingdom,Yes,No,Yes
907-63-8673,Male,GRE,298.0,Bottom Quarter,3.50-3.74,No,College Owned/Operated,No,International Language Academy of Washington D.C.International Language Academy,MBA,FA21,Arabs,Morocco,No,No,Yes
844-39-6300,Female,GRE,306.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,Webster UniversityWebster University,IELP/HINF,SM22,Indo-Aryan,Bangladesh,No,No,Yes
829-07-1249,Female,GRE,293.0,Pass,3.25-3.49,No,College Owned/Operated,No,Franklin UniversityFranklin University,IELP/EDUC,FA21,Kazakhs,Kazakhstan,No,No,Yes
169-11-2844,Male,GRE,294.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,Illinois Eastern Community CollegesWabash Valley College,ENVM,FA21,Asian,India,No,No,Yes
065-89-1634,Male,GRE,314.0,Bottom Quarter,3.75+,No,College Owned/Operated,No,Savannah State UniversitySavannah State University,IELP/MBA,SM22,Voltaiques,Cote D'Ivoire,No,No,Yes
102-76-4872,Female,GRE,296.0,Pass,2.50-2.99,No,College Owned/Operated,No,Trine UniversityTrine University-Phoenix AZ Regional Ctr,IELP/EDUC,SM22,Indo-Aryan,Bangladesh,No,No,Yes
751-72-4154,Female,GRE,324.0,Bottom Half,3.75+,No,College Owned/Operated,No,Savannah State UniversitySavannah State University,MBA,FA22,Persians,Iran,No,No,Yes
725-75-8843,Male,GRE,306.0,Pass,3.25-3.49,Yes,College Owned/Operated,No,University of North Carolina at CharlotteUniv. of North Carolina at Charlotte,IELP/UNDG,SP22,Asian,Pakistan,No,No,Yes
939-67-4739,Male,GRE,335.0,Top Quarter,3.75+,No,College Owned/Operated,No,Saint Michael's College,UG,FA22,Filipino,Philippines,No,No,Yes
043-19-4783,Female,GRE,299.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,Wayne State CollegeWayne State College,UG,SM22,Persians,Iran,No,No,Yes
981-63-0519,Male,GRE,313.0,Pass,3.00-3.24,No,College Owned/Operated,No,Grand Valley State UniversityAllendale Campus,ENVM,FA22,African,Congo,No,No,Yes
698-96-3964,Male,GRE,331.0,Pass,2.0-2.49,No,College Owned/Operated,No,ASA College - Manhattan Extension Center,IELP/EDUC,FA22,Kazakhs,Kazakhstan,No,No,Yes
827-38-7731,Male,GRE,328.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Illinois Eastern Community CollegesWabash Valley College,IELP/TESOL,SM22,African,Congo,No,No,Yes
119-01-0604,Male,GRE,320.0,Pass,2.50-2.99,No,College Owned/Operated,No,ASA College - Manhattan Extension Center,IELP/UG,FA21,Asian,China,Yes,No,Yes
141-48-9703,Male,GRE,313.0,Pass,3.00-3.24,No,College Owned/Operated,No,Dakota State UniversityDakota State University,HINF,SM22,Filipino,Philippines,No,No,Yes
282-83-2556,Male,GRE,310.0,Top Half,3.00-3.24,No,Off-Campus,No,Discovery School LLC dba Discovery Learning CenterDiscovery Learning Center,UG,FA21,White Irish,Ireland,No,No,Yes
389-86-2456,Female,GRE,310.0,Bottom Half,3.25-3.49,No,College Owned/Operated,No,The University of Texas at El PasoUniversity of Texas at El Paso,MSESHM,FA21,Arabs,Saudi Arabia,No,No,Yes
917-72-1704,Male,GRE,327.0,Bottom Half,3.25-3.49,No,College Owned/Operated,No,Alliant International University,IELP/UNDG,SM22,Kinh,Vietnam,Yes,No,Yes
986-49-9938,Female,GRE,318.0,Pass,2.50-2.99,No,College Owned/Operated,No,Bluedata International Institute,MHSI,FA22,Asian,India,Yes,No,Yes
698-76-7847,Female,GRE,311.0,Pass,3.25-3.49,No,College Owned/Operated,No,California Preparatory CollegeCalifornia Preparatory College,IELP/TESOL,SP22,Kinh,Vietnam,No,No,Yes
466-02-7612,Female,GRE,333.0,Pass,2.0-2.49,No,College Owned/Operated,No,Oakland Community CollegeAuburn Hills Campus,IELP/TESOL,FA22,Arabs,Morocco,No,No,Yes
412-76-3506,Female,GRE,333.0,Bottom Half,3.25-3.49,No,College Owned/Operated,No,Ivy Tech Community College of IndianaIvy Tech Community Coll - Indianapolis,IELP/MSESHM,SM22,Chhetri ,Nepal,Yes,No,Yes
348-95-5457,Male,GRE,293.0,Bottom Half,3.75+,No,College Owned/Operated,No,Piedmont Technical College,IELP ,SM22,Arabs,Morocco,No,No,Yes
336-52-1332,Male,GRE,333.0,Bottom Half,3.75+,Yes,College Owned/Operated,No,Language Systems International,MSHI,SM22,Arabs,Saudi Arabia,Yes,No,Yes
078-87-5586,Male,GRE,321.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,University of North Carolina at CharlotteUniv. of North Carolina at Charlotte,IELP/ENVM,FA21,Arabs,Jordan,No,No,Yes
047-72-6220,Female,GRE,290.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,University of Fairfax,MHSI,FA21,White Irish,Ireland,No,No,Yes
630-09-9960,Male,GRE,306.0,Pass,3.25-3.49,No,College Owned/Operated,No,Oklahoma Christian UniversityOklahoma Christian University,MSASA,FA21,Asian,Pakistan,No,No,Yes
391-53-2635,Male,GRE,311.0,Pass,3.25-3.49,Yes,College Owned/Operated,No,Old Dominion UniversityOld Dominion University,MSASA,SM22,Filipino,Philippines,Yes,No,Yes
828-21-8467,Male,GRE,327.0,Pass,1.0-1.99,No,College Owned/Operated,No,Southern University and A&M CollegeSouthern University - Baton Rouge Campus,IELP/MSESHM,SP22,Asian,Pakistan,No,No,Yes
873-33-9867,Female,GRE,290.0,Pass,2.50-2.99,Yes,College Owned/Operated,No,Indiana Wesleyan UniversityIWU- Florence Education Center,IELP/HINF,FA22,Asian,India,No,No,No
196-25-0600,Female,GRE,316.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,The University of Texas at ArlingtonThe University of Texas at Arlington,IELP/ENVM,SP22,Asian,China,No,No,Yes
336-36-5608,Female,GRE,306.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Gulf Language SchoolNorth American University,HINF,SM22,Arabs,Saudi Arabia,Yes,No,Yes
413-26-0198,Male,GRE,305.0,Pass,2.50-2.99,No,College Owned/Operated,No,University of the PotomacUniversity of the Potomac,UG,SM22,Akan ,Ghana,No,No,Yes
527-39-0294,Female,GRE,318.0,Top Half,3.50-3.74,No,College Owned/Operated,No,Houston Community College SystemSystem Administration Office,MHSI,SP22,White British,United Kingdom,No,No,Yes
141-38-7946,Male,GRE,308.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Savannah State UniversitySavannah State University,UG,SM22,Arabs,Saudi Arabia,Yes,No,Yes
538-03-0356,Male,GRE,300.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Grand Valley State UniversityAllendale Campus,MBA,SP22,White British,United Kingdom,Yes,No,Yes
158-46-8133,Male,GRE,325.0,Pass,3.00-3.24,No,College Owned/Operated,No,The University of ToledoThe University of Toledo - Main Campus,MSASA,SM22,African,Congo,No,No,Yes
255-02-3734,Female,GRE,329.0,Pass,2.0-2.49,No,Off-Campus,No,Harrisburg University of Science & TechnologyHarrisburg University of Science & Tech,MSHI,FA21,Chhetri ,Nepal,No,No,Yes
307-24-4777,Female,GRE,302.0,Pass,2.50-2.99,No,College Owned/Operated,No,Southern University and A&M CollegeSouthern University - Baton Rouge Campus,UG,SM22,Arabs,Morocco,No,No,Yes
792-64-7838,Male,GRE,328.0,Top 10,2.50-2.99,No,College Owned/Operated,No,Webster UniversityWebster University,IELP/MBA,FA22,Akan ,Ghana,No,No,Yes
751-09-4337,Male,GRE,300.0,Top Quarter,2.50-2.99,No,Off-Campus,No,The University of Texas at ArlingtonThe University of Texas at Arlington,IELP/EDUC,FA22,Asian,China,No,No,Yes
566-25-7072,Male,GRE,332.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Shaw UniversityShaw University,MSASA,SM22,Akan ,Ghana,Yes,No,Yes
612-70-7184,Female,GRE,300.0,Bottom Half,2.50-2.99,Yes,College Owned/Operated,No,University of North AmericaUoNA Main Campus,MSHI,SP22,Arabs,Saudi Arabia,No,No,Yes
780-33-0096,Male,GRE,308.0,Pass,2.0-2.49,No,College Owned/Operated,No,Discovery School LLC dba Discovery Learning CenterDiscovery Learning Center,IELP/UNDG,FA22,Voltaiques,Cote D'Ivoire,Yes,No,Yes
100-30-7593,Female,GRE,333.0,Pass,3.00-3.24,No,College Owned/Operated,No,Southern Arkansas UniversitySouthern Arkansas University,IELP/MBA,FA21,Kinh,Vietnam,No,No,Yes
184-80-7989,Female,GRE,304.0,Pass,2.50-2.99,No,College Owned/Operated,No,International Language Academy of Washington D.C.International Language Academy,IELP/HINF,FA21,White Irish,Ireland,Yes,No,Yes
413-83-0489,Male,GRE,332.0,Pass,1.0-1.99,No,College Owned/Operated,Yes,Park UniversityPark University,IELP/HINF,SM22,Arabs,Jordan,No,No,Yes
401-48-9300,Male,GRE,324.0,Pass,2.0-2.49,No,College Owned/Operated,No,Concordia UniversityConcordia University Wisconsin,MSASA,FA22,Arabs,Morocco,No,No,Yes
371-36-8176,Female,GRE,323.0,Pass,2.50-2.99,No,College Owned/Operated,No,Christian Brothers UniversityChristian Brothers University,IELP/MSASA,SP22,White Irish,Ireland,No,No,No
371-05-9698,Female,GRE,302.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Wilmington UniversityWilson Graduate Center,EDUC,SM22,White British,United Kingdom,No,No,Yes
457-07-3122,Male,GRE,323.0,Pass,2.50-2.99,No,College Owned/Operated,No,Savannah State UniversitySavannah State University,IELP/ENVM,FA22,Filipino,Philippines,No,No,Yes
652-69-2057,Male,GRE,310.0,Top Half,3.75+,No,College Owned/Operated,No,Wright State University,UNDG,FA21,Indo-Aryan,Bangladesh,No,No,Yes
527-35-7756,Male,GRE,332.0,Bottom Half,3.25-3.49,No,College Owned/Operated,No,Governors State University,IELP/MSESHM,SM22,Arabs,Jordan,No,No,Yes
133-02-8456,Female,GRE,310.0,Pass,3.25-3.49,No,College Owned/Operated,No,Owens State Community CollegeOwens Community  College at Findlay,IELP/TESOL,SP22,Voltaiques,Cote D'Ivoire,No,No,Yes
081-37-0804,Female,GRE,323.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Western Illinois UniversityWestern Illinois University,MHSI,FA21,Arabs,Saudi Arabia,Yes,Yes,Yes
794-85-3411,Male,GRE,297.0,Pass,2.0-2.49,No,College Owned/Operated,No,SDSU Global CampusSan Diego State University,HINF,SP22,Filipino,Philippines,Yes,No,Yes
800-59-7892,Male,GRE,335.0,Top Half,2.50-2.99,No,College Owned/Operated,No,University of the CumberlandsUniversity of the Cumberlands,MAE,SM22,Arabs,Jordan,No,No,Yes
266-98-5690,Female,GRE,329.0,Pass,1.0-1.99,No,College Owned/Operated,No,University of BridgeportUniversity of Bridgeport,ENVM,FA22,White Irish,Ireland,No,No,Yes
109-20-9801,Male,GRE,303.0,Top Half,3.25-3.49,No,College Owned/Operated,Yes,American Language AcademyALA Greensboro,IELP/UNDG,SM22,Kinh,Vietnam,No,No,Yes
202-16-4157,Male,GRE,293.0,Bottom Quarter,2.50-2.99,Yes,College Owned/Operated,No,Lewis UniversityLewis University-Main Campus,IELP/TESOL,SP22,Arabs,Saudi Arabia,Yes,No,Yes
083-86-7889,Female,GRE,309.0,Pass,3.25-3.49,No,College Owned/Operated,No,Campbellsville UniversityCampbellsville University - Louisville,UNDG,FA22,Kinh,Vietnam,Yes,No,Yes
471-98-8515,Female,GRE,291.0,Pass,2.50-2.99,No,College Owned/Operated,No,Houston Community College SystemSystem Administration Office,IELP/MSESHM,FA21,Asian,India,No,No,Yes
930-54-8316,Female,GRE,296.0,Top Half,3.75+,No,Off-Campus,No,University of the Cumberlands,IELP,FA21,Arabs,Jordan,Yes,No,Yes
425-08-5589,Male,GRE,303.0,Top Half,3.00-3.24,No,College Owned/Operated,No,NEW YORK INSTITUTE OF ENGLISH AND BUSINESSNEW YORK INST. OF ENGLISH AND BUSINESS,UNDG,SP22,Arabs,Jordan,No,No,Yes
514-56-1044,Male,GRE,304.0,Pass,2.0-2.49,No,College Owned/Operated,No,Piedmont Technical College,UG,SM22,Akan ,Ghana,Yes,No,Yes
102-79-4741,Male,GRE,301.0,Top Half,3.50-3.74,No,Off-Campus,No,Houston Community College SystemSystem Administration Office,TESOL,SP22,Kinh,Vietnam,No,No,Yes
961-42-6609,Male,GRE,326.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Bluedata International Institute,IELP/TESOL,SP22,Arabs,Saudi Arabia,No,No,Yes
805-75-2454,Female,GRE,328.0,Pass,3.25-3.49,No,College Owned/Operated,No,"New York General Consulting, Inc.",MSASA,FA22,Voltaiques,Cote D'Ivoire,No,No,No
922-20-2936,Female,GRE,325.0,Pass,3.25-3.49,Yes,College Owned/Operated,No,University of BridgeportUniversity of Bridgeport,IELP/UG,SM22,Kazakhs,Kazakhstan,No,No,No
279-51-8855,Male,GRE,296.0,Top Half,3.25-3.49,No,College Owned/Operated,No,Lindsey Wilson College,MHSI,FA21,Filipino,Philippines,No,No,Yes
246-96-3767,Female,GRE,297.0,Pass,1.0-1.99,Yes,College Owned/Operated,No,transfer out to Manhattan English Center,TESOL,SM22,Indo-Aryan,Bangladesh,No,No,Yes
598-18-9551,Male,GRE,324.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,SDSU Global CampusSan Diego State University,IELP,SM22,Akan ,Ghana,No,No,Yes
818-25-7030,Male,GRE,321.0,Pass,2.0-2.49,No,College Owned/Operated,No,University of CincinnatiUniversity of Cincinnati,MSHI,SP22,African,Congo,No,No,Yes
909-44-2175,Female,GRE,326.0,Bottom Half,3.25-3.49,No,Off-Campus,No,The University of Texas at El PasoUniversity of Texas at El Paso,MSESHM,SM22,Akan ,Ghana,Yes,No,Yes
556-65-2191,Female,GRE,309.0,Top Quarter,3.00-3.24,No,Off-Campus,No,Underwood UniversityUnderwood University,MSASA,SP22,Arabs,Jordan,No,No,Yes
490-65-8611,Female,GRE,295.0,Pass,1.0-1.99,No,College Owned/Operated,No,Oklahoma City UniversityOklahoma City University,MHSI,FA21,White British,United Kingdom,No,Yes,Yes
804-48-5049,Female,GRE,333.0,Pass,3.00-3.24,Yes,College Owned/Operated,No,Webster UniversityWebster University,IELP/MSESHM,SP22,Persians,Iran,No,No,Yes
514-93-8888,Female,GRE,334.0,Top Quarter,3.50-3.74,Yes,Off-Campus,No,Southern Arkansas University,IELP/EDUC,SM22,Chhetri ,Nepal,No,No,Yes
253-92-5014,Female,GRE,290.0,Pass,3.25-3.49,No,College Owned/Operated,No,The University of ToledoThe University of Toledo - Main Campus,IELP ,SP22,Kinh,Vietnam,Yes,No,Yes
054-16-1148,Female,GRE,299.0,Pass,3.00-3.24,No,College Owned/Operated,No,University of the Cumberlands,MSASA,FA22,Asian,China,No,No,Yes
682-62-2803,Male,GRE,330.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,Indiana Wesleyan UniversityIWU- Florence Education Center,IELP/MBA,FA21,Kinh,Vietnam,No,No,Yes
291-57-7605,Male,GRE,302.0,Top Half,3.25-3.49,No,College Owned/Operated,No,Piedmont Technical College,MHSI,SP22,Arabs,Morocco,No,No,Yes
882-03-4671,Male,GRE,291.0,Pass,3.00-3.24,No,College Owned/Operated,No,Campus EducationCampus Education/Manhattan,MAE,SP22,Akan ,Ghana,No,No,Yes
155-27-1120,Female,GRE,298.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Underwood UniversityUnderwood University,HINF,SP22,Arabs,Morocco,No,No,Yes
819-29-1929,Female,GRE,321.0,Bottom Half,3.25-3.49,No,College Owned/Operated,No,Wright State University,MSHI,FA22,African,Congo,Yes,No,Yes
595-39-3183,Male,GRE,300.0,Top Half,3.25-3.49,No,College Owned/Operated,No,North American UniversityNorth American University,MAE,FA21,Arabs,Morocco,No,No,Yes
537-14-0110,Male,GRE,329.0,Pass,3.25-3.49,Yes,College Owned/Operated,No,The University of Texas at El PasoUniversity of Texas at El Paso,EDUC,FA22,Arabs,Saudi Arabia,Yes,No,No
915-45-6591,Female,GRE,327.0,Bottom Half,3.00-3.24,No,Off-Campus,No,Brookdale Community College,UNDG,FA22,Indo-Aryan,Bangladesh,No,No,Yes
210-58-0759,Female,GRE,316.0,Pass,3.00-3.24,No,College Owned/Operated,No,Gulf Language School / North American University,IELP/EDUC,FA22,African,Congo,No,No,Yes
699-84-1674,Male,GRE,303.0,Top Half,2.50-2.99,No,College Owned/Operated,No,University of the CumberlandsUniversity of the Cumberlands,IELP/TESOL,SP22,Asian,India,No,No,Yes
842-75-2054,Male,GRE,319.0,Pass,3.00-3.24,No,College Owned/Operated,No,St. Cloud State UniversitySt. Cloud State University,IELP/HINF,FA22,White Irish,Ireland,Yes,No,Yes
377-26-0529,Female,GRE,326.0,Top Half,3.25-3.49,No,College Owned/Operated,No,Bluedata International InstituteBluedata International Institute,UNDG,FA21,Filipino,Philippines,Yes,No,Yes
008-95-1124,Male,GRE,294.0,Pass,2.50-2.99,No,College Owned/Operated,No,University of the CumberlandsUniversity of the Cumberlands,IELP/EDUC,FA22,Kinh,Vietnam,No,No,No
373-28-8223,Male,GRE,292.0,Bottom Quarter,3.50-3.74,Yes,College Owned/Operated,No,Discovery School LLC dba Discovery Learning CenterDiscovery Learning Center,UNDG,SP22,Asian,India,Yes,No,Yes
776-13-7289,Male,GRE,321.0,Top Half,3.00-3.24,Yes,College Owned/Operated,No,Wilmington UniversityNew Castle,TESOL,FA21,White Irish,Ireland,No,No,Yes
519-91-8664,Female,GRE,319.0,Top Half,2.50-2.99,No,Off-Campus,No,Trine UniversityTrine University-Phoenix AZ Regional Ctr,IELP/MBA,SP22,White British,United Kingdom,Yes,No,Yes
967-35-6198,Female,GRE,294.0,Pass,2.0-2.49,No,College Owned/Operated,No,Lewis UniversityLewis University-Main Campus,MAE,FA22,Persians,Iran,No,No,Yes
875-54-7490,Male,GRE,327.0,Bottom Half,3.75+,No,College Owned/Operated,No,Owens State Community CollegeOwens Community  College at Findlay,MSHI,SM22,Arabs,Saudi Arabia,Yes,No,Yes
692-50-1707,Male,GRE,295.0,Top Half,3.75+,No,College Owned/Operated,No,Monroe CollegeMonroe College1,IELP/UG,SM22,Chhetri ,Nepal,Yes,No,Yes
119-94-7915,Male,GRE,314.0,Pass,3.25-3.49,No,College Owned/Operated,No,SDSU Global CampusSan Diego State University,MSASA,SP22,Chhetri ,Nepal,No,No,Yes
975-40-8455,Female,GRE,311.0,Pass,3.00-3.24,No,College Owned/Operated,No,University of BridgeportUniversity of Bridgeport,IELP ,SM22,Voltaiques,Cote D'Ivoire,No,No,Yes
